visitor_id,avg_ctr,click_count,impression_count
1286,0.75,9,12
1287,0.617,29,47
1288,0.766,36,47
1289,0.4444,4,9
1290,0.7692,50,65
1291,1.0,10,10
1292,0.3333,2,6
1293,0.8,4,5
1294,0.4194,13,31
1295,0.6471,11,17
1296,0.5628,103,183
1297,0.9167,22,24
1298,0.625,15,24
1299,0.6364,7,11
1300,0.6,6,10
1301,0.1538,30,195
1302,0.77,77,100
1303,0.625,5,8
1304,0.5882,20,34
1305,0.75,30,40
1306,0.75,9,12
1307,0.7321,41,56
1308,0.4118,21,51
1309,0.6203,49,79
1310,0.5667,17,30
1311,0.7778,28,36
1312,0.6111,66,108
1313,0.8519,69,81
1314,1.0,4,4
1315,0.5882,10,17
1316,0.0,0,8
1317,0.5667,34,60
1318,0.4286,3,7
1319,1.0,2,2
1320,0.625,10,16
1321,0.7143,5,7
1322,0.5,31,62
1323,0.6864,116,169
1324,0.5,18,36
1325,0.5185,14,27
1326,0.6357,82,129
1327,0.5172,15,29
1328,0.4222,19,45
1329,0.2419,15,62
1330,0.6875,11,16
1331,0.875,14,16
1332,0.7143,20,28
1333,0.25,1,4
1334,0.6479,46,71
1335,0.8667,13,15
1336,0.75,3,4
1337,0.0,0,8
1338,0.6122,30,49
1339,0.8219,60,73
1340,0.5,5,10
1341,0.449,22,49
1342,0.8,4,5
1343,0.5385,7,13
1344,1.0,4,4
1345,0.7,7,10
1346,0.5652,13,23
1347,0.7857,11,14
1348,0.8148,44,54
1349,0.6364,7,11
1350,0.464,58,125
1351,0.75,3,4
1352,0.697,23,33
1353,0.5,1,2
1354,0.2,2,10
1355,1.0,1,1
1356,0.88,22,25
1357,0.381,24,63
1358,0.8,16,20
1359,0.3766,29,77
1360,1.0,7,7
1361,0.8056,29,36
1362,0.8043,37,46
1363,0.0,0,1
1364,0.6071,17,28
1365,0.5231,34,65
1366,0.4,2,5
1367,0.4714,66,140
1368,0.9,18,20
1369,0.3622,46,127
1370,0.7143,10,14
1371,0.8889,16,18
1372,0.7292,105,144
1373,0.75,3,4
1374,0.5,30,60
1375,0.8182,9,11
1376,0.9265,126,136
1377,0.5789,11,19
1378,0.7391,102,138
1379,0.4,10,25
1380,0.4706,16,34
1381,0.6944,25,36
1382,0.7805,32,41
1383,0.8824,30,34
1384,0.9412,16,17
1385,0.6667,8,12
1386,0.8772,50,57
1387,0.6316,24,38
1388,0.8333,5,6
1389,0.5161,16,31
1390,1.0,2,2
1391,0.5854,24,41
1392,0.5333,32,60
1393,0.7826,18,23
1394,0.3333,1,3
1395,0.6316,12,19
1396,0.6667,12,18
1397,1.0,1,1
1398,1.0,15,15
1399,0.4688,15,32
1400,0.549,28,51
1401,0.3438,11,32
1402,0.5556,20,36
1403,0.2375,19,80
1404,0.6,18,30
1405,0.5172,15,29
1406,0.4375,14,32
1407,0.4524,19,42
1408,0.5,1,2
1409,0.8824,15,17
1410,0.75,3,4
1411,0.5922,122,206
1412,0.5849,31,53
1413,0.5882,10,17
1414,0.4,4,10
1415,0.7647,26,34
1416,0.9167,11,12
1417,0.486,52,107
1418,0.7714,27,35
1419,0.8538,111,130
1420,0.75,12,16
1421,0.3125,40,128
1422,0.3188,22,69
1423,0.5053,48,95
1425,0.6667,6,9
1426,0.5294,27,51
1427,0.6667,2,3
1428,0.5,1,2
1429,0.4,18,45
1430,0.7667,46,60
1431,0.5,1,2
1432,0.3333,1,3
1433,0.6889,31,45
1434,0.75,3,4
1435,0.8333,40,48
1436,0.2922,45,154
1437,0.4786,67,140
1438,0.4348,10,23
1439,0.7391,17,23
1440,0.6786,38,56
1441,0.75,9,12
1442,0.6119,41,67
1443,0.4167,5,12
1444,0.7143,35,49
1445,0.619,13,21
1446,0.3636,16,44
1447,1.0,3,3
1448,0.3333,1,3
1449,0.875,7,8
1450,0.4632,44,95
1451,0.6667,2,3
1452,0.8,4,5
1453,0.807,46,57
1454,0.7619,16,21
1455,0.9412,16,17
1456,0.5909,13,22
1457,0.6164,45,73
1458,0.5909,26,44
1459,0.7857,22,28
1460,0.5714,32,56
1461,0.25,2,8
1462,0.5,2,4
1463,0.5714,4,7
1464,0.8261,19,23
1465,0.5,6,12
1466,0.5745,27,47
1467,0.3333,3,9
1468,0.8,8,10
1469,1.0,4,4
1470,0.4828,28,58
1471,0.8889,8,9
1472,0.7349,61,83
1473,0.8182,9,11
1474,0.8119,82,101
1475,0.3636,4,11
1476,0.8182,18,22
1477,0.7143,5,7
1478,0.9167,11,12
1479,1.0,6,6
1480,0.7778,14,18
1481,0.6452,20,31
1482,0.9231,12,13
1483,0.6667,12,18
1484,0.1061,7,66
1485,0.5,2,4
1486,1.0,12,12
1487,0.7143,5,7
1488,0.5,15,30
1489,0.6154,24,39
1490,0.75,3,4
1491,0.6102,36,59
1492,0.3333,7,21
1493,0.6667,4,6
1494,0.5616,41,73
1495,0.6667,2,3
1496,0.6154,8,13
1497,0.6,3,5
1498,0.75,42,56
1499,0.6364,21,33
1500,0.8947,17,19
1501,0.75,3,4
1502,0.7,21,30
1503,1.0,12,12
1504,0.8333,5,6
1505,0.4182,23,55
1506,0.7872,37,47
1507,0.4042,97,240
1508,0.6176,42,68
1509,0.6383,30,47
1510,0.5789,11,19
1511,0.1818,2,11
1512,0.6029,41,68
1513,0.7143,5,7
1514,0.4554,46,101
1515,0.6146,59,96
1516,0.108,19,176
1517,1.0,6,6
1518,0.9123,52,57
1519,0.3043,14,46
1521,0.4516,14,31
1522,0.8,8,10
1523,0.2683,22,82
1524,0.5,1,2
1525,0.623,38,61
1526,0.5455,12,22
1527,1.0,2,2
1528,0.7674,33,43
1529,0.8056,29,36
1530,0.7571,53,70
1531,0.4643,13,28
1532,0.6579,25,38
1533,0.7727,34,44
1534,0.5238,11,21
1535,1.0,3,3
1536,1.0,5,5
1537,0.8333,85,102
1538,0.4444,8,18
1539,1.0,12,12
1540,0.5208,25,48
1541,0.6667,2,3
1542,0.8,8,10
1543,0.7143,5,7
1544,0.3258,29,89
1545,0.6833,41,60
1546,0.4375,14,32
1547,0.2903,54,186
1548,0.4205,37,88
1549,0.45,9,20
1550,0.3659,15,41
1551,0.8,4,5
1552,0.4324,16,37
1553,0.7308,19,26
1554,0.8571,24,28
1555,0.1913,35,183
1556,0.6471,22,34
1557,0.3182,14,44
1558,1.0,5,5
1559,0.7778,7,9
1560,0.5547,71,128
1561,0.75,6,8
1562,0.9643,27,28
1563,0.5,3,6
1564,0.7143,20,28
1565,0.72,18,25
1566,0.4467,67,150
1567,0.5672,38,67
1568,0.4946,46,93
1569,0.6923,9,13
1570,0.6452,20,31
1571,0.1881,19,101
1572,0.875,7,8
1573,0.6939,34,49
1574,0.44,11,25
1575,0.6875,22,32
1576,0.6,3,5
1577,0.6154,8,13
1578,0.5455,12,22
1579,0.6667,36,54
1580,0.25,3,12
1581,0.4697,31,66
1582,0.6,3,5
1583,0.5833,14,24
1584,0.9574,45,47
1585,0.2222,2,9
1586,0.6486,24,37
1587,0.6667,42,63
1588,0.6837,67,98
1589,0.5385,7,13
1590,0.8571,12,14
1591,0.6364,7,11
1592,0.475,19,40
1593,0.6667,8,12
1594,0.6667,2,3
1595,0.4135,55,133
1596,0.4,4,10
1597,0.875,7,8
1598,0.8,4,5
1599,0.3333,3,9
1600,0.456,57,125
1601,0.5429,38,70
1602,0.9123,52,57
1603,0.7,21,30
1604,0.3671,29,79
1605,0.6,12,20
1606,0.8571,18,21
1607,0.4516,14,31
1608,0.5882,50,85
1609,0.9412,16,17
1610,0.7931,23,29
1611,0.7143,5,7
1612,0.7778,14,18
1613,0.5,2,4
1614,0.6667,2,3
1615,0.5938,19,32
1616,0.3402,33,97
1617,0.097,13,134
1618,0.6667,6,9
1619,0.6,12,20
1620,0.766,36,47
1621,0.7755,38,49
1622,0.4688,15,32
1623,0.9,9,10
1624,0.4444,4,9
1625,0.4211,32,76
1626,0.2308,15,65
1627,0.7432,55,74
1628,0.3721,16,43
1629,0.5625,36,64
1630,0.8421,16,19
1631,0.625,15,24
1632,0.5312,51,96
1633,0.6667,14,21
1634,0.8333,5,6
1635,0.0159,1,63
1636,0.5789,22,38
1637,0.4444,12,27
1638,0.6503,119,183
1639,1.0,5,5
1640,0.2414,7,29
1641,0.8235,14,17
1642,1.0,2,2
1643,0.3556,48,135
1644,0.6327,31,49
1645,0.537,58,108
1646,0.5,4,8
1647,0.4286,12,28
1648,0.5,1,2
1649,0.5676,42,74
1650,0.7619,16,21
1651,0.7037,19,27
1652,0.7273,8,11
1653,0.8421,48,57
1654,0.6667,14,21
1655,0.5833,14,24
1656,0.4444,12,27
1657,0.3704,10,27
1658,0.5439,31,57
1659,0.5278,19,36
1660,0.0,0,1
1661,0.7949,31,39
1662,0.2708,13,48
1663,0.5,3,6
1664,0.0,0,1
1665,0.7727,34,44
1666,0.3387,21,62
1667,0.7213,88,122
1668,0.6774,21,31
1669,0.7241,21,29
1670,0.3333,9,27
1671,0.4107,23,56
1672,0.8673,85,98
1673,0.1429,1,7
1674,0.8571,6,7
1675,0.7,7,10
1676,0.7097,44,62
1677,0.4615,18,39
1678,0.3232,32,99
1679,0.4375,7,16
1680,0.25,1,4
1681,0.05,5,100
1682,0.2955,13,44
1683,0.8,4,5
1685,0.4653,47,101
1686,0.7797,46,59
1687,0.7143,5,7
1688,0.8,16,20
1689,0.8974,70,78
1690,0.65,13,20
1691,1.0,6,6
1692,0.5556,5,9
1693,0.72,18,25
1694,0.5278,19,36
1695,0.4783,11,23
1696,0.8333,10,12
1697,0.7273,8,11
1698,0.3945,43,109
1699,0.5179,29,56
1700,0.6364,14,22
1701,0.5,1,2
1702,0.3881,26,67
1703,0.5909,13,22
1704,0.5714,4,7
1705,0.72,18,25
1706,0.3137,16,51
1707,0.68,34,50
1708,0.7458,44,59
1709,0.2414,7,29
1710,0.625,5,8
1711,0.9167,11,12
1712,0.3571,5,14
1713,1.0,8,8
1714,0.8667,13,15
1715,0.439,72,164
1716,0.7407,40,54
1717,0.6,18,30
1718,0.9,72,80
1719,0.6,18,30
1720,0.3333,2,6
1721,0.0,0,2
1722,0.875,21,24
1723,0.1373,7,51
1724,0.6364,7,11
1725,0.3548,11,31
1726,0.5312,34,64
1727,0.5455,12,22
1728,1.0,35,35
1729,0.5213,98,188
1730,0.75,15,20
1731,0.5833,7,12
1732,0.9231,36,39
1733,0.5,6,12
1734,1.0,16,16
1735,0.5769,15,26
1736,0.6667,38,57
1737,1.0,8,8
1738,0.6923,9,13
1739,1.0,2,2
1740,0.1304,3,23
1741,0.5203,64,123
1742,0.6667,2,3
1743,0.4444,8,18
1744,0.5517,16,29
1745,0.2533,19,75
1746,0.84,42,50
1747,0.3548,11,31
1748,0.5153,84,163
1749,0.7358,39,53
1750,0.8438,54,64
1751,0.5714,12,21
1752,0.5676,21,37
1753,0.4029,56,139
1754,0.5,11,22
1755,0.5856,65,111
1756,0.7273,8,11
1757,0.5294,18,34
1758,0.8378,31,37
1759,0.375,12,32
1760,0.5,3,6
1761,0.8571,6,7
1762,0.8462,11,13
1763,0.618,110,178
1764,0.5897,23,39
1765,0.625,5,8
1766,0.4,8,20
1767,0.5217,12,23
1768,0.6429,9,14
1769,0.3333,3,9
1770,1.0,14,14
1771,0.4098,75,183
1772,0.7895,15,19
1773,0.7273,16,22
1774,0.8235,14,17
1775,0.7895,30,38
1776,0.5909,26,44
1777,0.6091,67,110
1778,0.2857,2,7
1779,0.5229,57,109
1780,0.7424,49,66
1781,0.4118,7,17
1782,0.4,2,5
1783,0.4444,4,9
1784,0.6364,7,11
1785,0.5,1,2
1786,0.875,14,16
1787,1.0,4,4
1788,0.75,3,4
1789,0.5556,50,90
1790,0.7308,19,26
1791,0.7692,10,13
1792,0.4677,29,62
1793,0.4762,10,21
1794,0.5,4,8
1795,0.0,0,1
1796,0.75,3,4
1797,0.3636,4,11
1798,0.5263,10,19
1799,0.6,9,15
1800,0.7368,28,38
1801,1.0,9,9
1802,0.875,7,8
1803,0.8529,29,34
1804,0.5,3,6
1806,0.5,34,68
1807,0.6835,54,79
1808,0.1687,14,83
1809,1.0,23,23
1810,0.5745,27,47
1811,0.5577,29,52
1812,0.7143,55,77
1813,0.6413,59,92
1814,0.8387,26,31
1815,0.7561,31,41
1816,0.6667,6,9
1817,0.88,22,25
1818,0.0,0,1
1819,0.7407,20,27
1820,0.5,25,50
1821,0.6,3,5
1822,0.0,0,1
1823,0.7333,11,15
1824,0.3636,4,11
1825,0.8333,50,60
1826,0.9231,24,26
1827,0.7083,17,24
1828,0.2979,28,94
1829,0.8776,43,49
1830,0.4483,26,58
1831,0.4891,45,92
1832,0.6667,2,3
1833,0.3438,22,64
1834,0.5,10,20
1835,0.8571,54,63
1836,0.7111,32,45
1837,0.9333,56,60
1838,0.8214,23,28
1839,0.7222,26,36
1840,0.625,15,24
1841,0.25,1,4
1842,0.8,12,15
1843,0.3333,3,9
1844,0.4051,32,79
1845,0.5726,71,124
1846,0.7143,5,7
1847,0.5849,31,53
1848,0.9286,13,14
1849,0.5284,149,282
1850,0.2391,11,46
1851,0.6056,43,71
1852,1.0,4,4
1853,1.0,5,5
1854,0.609,81,133
1855,0.3657,49,134
1856,1.0,5,5
1857,1.0,4,4
1858,0.3103,18,58
1859,0.6296,17,27
1860,0.375,3,8
1861,0.88,22,25
1862,0.8333,25,30
1863,0.6923,9,13
1864,0.5471,93,170
1865,0.1667,1,6
1866,0.4333,13,30
1867,0.8182,9,11
1868,0.5146,53,103
1869,0.4271,82,192
1870,0.7826,18,23
1871,0.25,3,12
1872,1.0,4,4
1873,0.4062,13,32
1874,0.75,9,12
1875,0.8636,19,22
1876,0.3604,40,111
1877,0.4167,5,12
1878,0.5,1,2
1879,0.375,3,8
1880,0.4211,16,38
1881,0.5579,53,95
1882,0.7857,11,14
1883,0.7143,10,14
1884,0.55,11,20
1885,0.8904,65,73
1886,0.7619,16,21
1887,0.3295,29,88
1888,0.5714,8,14
1889,0.7797,46,59
1890,0.3725,19,51
1891,0.619,39,63
1892,0.2333,14,60
1893,0.8,28,35
1894,0.8333,35,42
1895,1.0,6,6
1896,0.7119,42,59
1897,0.9032,28,31
1898,1.0,2,2
1899,0.6923,9,13
1900,0.2857,2,7
1901,0.4333,13,30
1902,0.78,39,50
1903,1.0,6,6
1904,0.3208,34,106
1905,0.4286,21,49
1906,0.6796,70,103
1907,0.875,7,8
1908,0.461,71,154
1909,0.9333,14,15
1910,0.5714,4,7
1911,0.4,2,5
1912,0.6667,38,57
1913,0.72,18,25
1914,1.0,5,5
1915,0.7667,23,30
1916,0.6667,12,18
1917,0.2,4,20
1918,0.5385,21,39
1919,0.9322,55,59
1920,1.0,5,5
1921,0.6667,2,3
1922,0.6364,14,22
1923,1.0,3,3
1924,0.8571,6,7
1925,0.9057,48,53
1926,0.5652,13,23
1927,0.5714,12,21
1928,0.7025,85,121
1929,0.8333,5,6
1930,0.8302,44,53
1931,0.4735,295,623
1932,0.6667,4,6
1933,1.0,3,3
1934,1.0,4,4
1935,0.6053,23,38
1936,0.7,7,10
1937,0.8,76,95
1938,0.625,10,16
1939,0.3,3,10
1940,0.7143,5,7
1941,0.8,12,15
1942,0.3455,85,246
1943,0.8,8,10
1944,0.7143,5,7
1945,0.8519,23,27
1946,1.0,1,1
1947,0.7553,71,94
1948,1.0,2,2
1949,0.6667,4,6
1950,0.7778,7,9
1951,0.7778,35,45
1952,0.6316,12,19
1953,0.4808,25,52
1954,0.75,6,8
1955,0.5593,33,59
1956,0.5208,25,48
1957,0.9167,11,12
1958,1.0,7,7
1959,0.6,24,40
1960,0.8462,11,13
1961,0.6,3,5
1962,0.3333,1,3
1963,0.8933,67,75
1964,0.6552,19,29
1965,0.5385,7,13
1966,0.6919,119,172
1967,0.6667,8,12
1968,1.0,1,1
1969,0.8103,47,58
1970,0.5806,36,62
1971,0.64,16,25
1972,0.5371,152,283
1973,0.7143,45,63
1974,0.5263,10,19
1975,0.4375,21,48
1976,0.625,5,8
1977,0.5714,8,14
1978,1.0,7,7
1979,1.0,10,10
1980,0.9118,31,34
1981,1.0,2,2
1982,0.7083,17,24
1983,0.2093,45,215
1984,0.6389,46,72
1985,0.4255,40,94
1986,0.9524,20,21
1987,0.9167,11,12
1988,0.7407,20,27
1989,0.5806,18,31
1990,0.1429,2,14
1991,1.0,1,1
1992,0.4286,9,21
1993,0.1765,6,34
1995,0.4091,9,22
1996,1.0,2,2
1997,0.6957,16,23
1998,0.84,21,25
1999,1.0,3,3
2000,0.6786,19,28
2001,0.7059,60,85
2002,0.3846,15,39
2003,0.4706,24,51
2004,0.75,63,84
2005,0.5952,50,84
2006,0.1736,21,121
2007,0.6667,4,6
2008,0.6119,41,67
2009,0.3333,4,12
2010,0.8571,36,42
2011,0.7,42,60
2012,0.7778,7,9
2013,0.7436,29,39
2014,0.4545,25,55
2015,0.8462,55,65
2016,0.5,1,2
2017,0.5882,10,17
2018,0.4,2,5
2019,0.6,42,70
2020,0.4,2,5
2021,0.5,1,2
2022,0.6596,31,47
2023,0.8,4,5
2024,0.7959,39,49
2025,0.4444,8,18
2026,0.8235,14,17
2027,0.65,13,20
2028,0.2727,6,22
2029,0.4727,26,55
2030,0.5806,18,31
2031,0.6176,21,34
2032,0.9524,20,21
2033,0.5278,19,36
2034,0.5897,23,39
2035,0.6667,14,21
2036,0.8696,20,23
2037,0.8667,13,15
2038,0.531,60,113
2039,0.8889,8,9
2040,1.0,5,5
2041,0.4444,4,9
2042,0.6579,25,38
2043,0.6463,53,82
2044,0.6,9,15
2045,0.0,0,7
2046,0.6579,25,38
2047,0.6989,65,93
2048,0.5882,10,17
2049,0.3333,8,24
2050,0.8182,18,22
2051,0.6818,45,66
2052,0.875,14,16
2053,0.5625,9,16
2054,0.4,4,10
2055,0.625,5,8
2056,0.4872,19,39
2057,1.0,6,6
2058,0.4054,15,37
2059,0.0,0,1
2060,0.3404,16,47
2061,0.5789,22,38
2062,0.8276,48,58
2063,0.6667,2,3
2064,0.5224,35,67
2065,0.42,21,50
2066,0.2353,16,68
2067,0.6154,16,26
2068,0.8636,57,66
2069,0.8333,5,6
2070,0.7,14,20
2071,0.6439,85,132
2072,0.5176,44,85
2073,0.3,3,10
2074,1.0,2,2
2075,0.4091,18,44
2076,0.3704,10,27
2077,1.0,3,3
2078,1.0,2,2
2079,0.5,3,6
2080,0.4938,40,81
2081,0.7363,67,91
2082,0.7213,44,61
2083,0.3577,49,137
2084,0.0196,1,51
2085,0.7273,16,22
2086,1.0,3,3
2087,0.8333,5,6
2088,0.3614,30,83
2089,1.0,28,28
2090,0.5,22,44
2091,0.9091,10,11
2092,0.7619,16,21
2093,1.0,6,6
2094,0.4598,40,87
2095,0.98,49,50
2096,0.7273,8,11
2097,0.75,3,4
2098,0.5189,96,185
2099,0.6987,109,156
2100,0.3143,11,35
2101,0.2308,9,39
2102,0.2857,2,7
2103,0.5714,4,7
2104,0.75,27,36
2105,0.3333,1,3
2106,1.0,5,5
2107,0.8,60,75
2108,0.9091,10,11
2109,0.8974,35,39
2110,0.6,3,5
2111,1.0,6,6
2112,0.5,2,4
2113,0.4215,51,121
2114,0.8889,16,18
2115,0.5,12,24
2116,0.4286,6,14
2117,0.2899,20,69
2118,0.48,24,50
2119,0.3107,32,103
2120,0.7333,22,30
2121,0.3827,31,81
2122,0.5,6,12
2123,1.0,6,6
2124,1.0,4,4
2125,0.6667,4,6
2126,0.6727,37,55
2127,0.5513,43,78
2128,0.6071,17,28
2129,0.5349,23,43
2130,0.4211,16,38
2131,0.5385,7,13
2132,0.1429,1,7
2133,0.3333,1,3
2134,0.5238,11,21
2135,0.8,4,5
2136,1.0,47,47
2137,1.0,20,20
2138,0.5529,47,85
2139,0.6857,24,35
2140,0.7113,69,97
2141,1.0,5,5
2142,0.6364,14,22
2143,0.8,32,40
2144,0.4545,5,11
2145,0.6852,37,54
2146,0.4,8,20
2147,0.3137,32,102
2148,0.3077,4,13
2149,0.3714,13,35
2150,0.7436,29,39
2151,0.6607,37,56
2152,0.2083,5,24
2153,0.75,33,44
2154,1.0,1,1
2155,0.3091,34,110
2156,0.6667,24,36
2157,0.6,12,20
2158,0.761,121,159
2159,0.6667,30,45
2160,0.6522,15,23
2161,0.8793,102,116
2162,0.44,44,100
2163,0.5244,43,82
2164,0.4222,19,45
2165,0.5385,7,13
2166,0.7692,10,13
2167,0.6111,11,18
2168,0.6875,11,16
2169,0.6364,14,22
2170,0.9375,15,16
2171,0.6763,94,139
2172,0.7647,13,17
2173,0.0,0,3
2174,0.7468,59,79
2175,0.8947,17,19
2176,0.84,21,25
2177,0.7826,18,23
2178,0.3333,1,3
2179,0.0,0,3
2180,1.0,19,19
2181,0.7143,10,14
2182,0.6667,2,3
2183,0.5,20,40
2184,0.6479,46,71
2185,0.5455,6,11
2186,0.75,3,4
2187,0.5417,26,48
2188,0.8654,45,52
2189,1.0,1,1
2190,0.6667,4,6
2191,0.19,57,300
2192,0.7778,14,18
2193,0.25,10,40
2194,0.75,3,4
2195,0.7045,31,44
2196,0.8,4,5
2197,0.8276,24,29
2198,0.4592,45,98
2199,0.5789,11,19
2200,0.614,35,57
2201,0.8182,9,11
2202,0.4545,20,44
2203,0.8095,17,21
2204,0.5,21,42
2205,1.0,3,3
2206,0.8049,33,41
2207,0.4,2,5
2208,0.7143,10,14
2209,0.6792,72,106
2210,1.0,45,45
2211,0.8,4,5
2212,0.4643,26,56
2213,0.9231,12,13
2214,0.3846,20,52
2215,0.7442,32,43
2216,0.4286,12,28
2217,0.525,42,80
2218,0.75,3,4
2219,0.8095,17,21
2220,0.2857,2,7
2221,0.6111,22,36
2222,0.5833,35,60
2223,1.0,6,6
2224,0.9524,20,21
2225,0.2889,13,45
2226,0.8491,45,53
2227,0.8571,30,35
2228,1.0,10,10
2229,0.1792,38,212
2230,0.75,12,16
2231,1.0,5,5
2232,0.4762,80,168
2233,0.4779,54,113
2234,0.5172,30,58
2235,0.9,9,10
2236,0.2273,5,22
2237,0.9091,20,22
2238,0.875,21,24
2239,0.4545,25,55
2240,0.8571,6,7
2241,0.6667,30,45
2242,0.7083,85,120
2243,0.6494,50,77
2244,0.7297,27,37
2245,0.4828,14,29
2246,0.9259,50,54
2247,0.4762,20,42
2248,0.75,30,40
2249,0.0,0,2
2250,0.6364,14,22
2251,0.5,1,2
2252,0.8421,16,19
2253,0.5882,20,34
2254,0.5577,29,52
2255,0.3,3,10
2256,0.3099,22,71
2257,0.3333,35,105
2258,0.4337,36,83
2259,0.5748,73,127
2260,0.8889,16,18
2261,0.2815,85,302
2262,0.8571,6,7
2263,0.7778,35,45
2264,1.0,3,3
2265,0.6154,8,13
2266,0.6667,6,9
2267,0.625,5,8
2268,0.8,16,20
2269,0.5781,37,64
2270,0.5957,56,94
2271,0.28,7,25
2272,0.7143,25,35
2273,0.5588,57,102
2274,0.8644,51,59
2275,0.1765,9,51
2276,0.4,14,35
2277,0.5714,12,21
2278,0.9508,58,61
2279,0.4444,4,9
2280,1.0,26,26
2281,0.119,10,84
2282,0.6667,2,3
2283,0.7895,15,19
2284,0.3548,11,31
2285,0.2727,21,77
2286,0.44,22,50
2287,1.0,5,5
2288,0.2564,10,39
2289,0.65,52,80
2290,0.375,9,24
2291,0.6818,15,22
2292,0.84,21,25
2293,0.5,9,18
2294,0.5714,12,21
2295,0.55,11,20
2296,0.2581,16,62
2297,0.32,8,25
2298,0.5,4,8
2299,0.7333,22,30
2300,0.3333,2,6
2301,0.8571,12,14
2302,0.7018,40,57
2303,0.6316,12,19
2304,0.4444,8,18
2306,0.6667,44,66
2307,0.9375,30,32
2308,0.7,7,10
2309,1.0,13,13
2310,0.6897,20,29
2311,0.7562,121,160
2312,0.6667,18,27
2313,0.5571,39,70
2314,0.8529,29,34
2315,0.5682,25,44
2316,0.3333,2,6
2317,0.3571,5,14
2318,0.7778,7,9
2319,0.875,7,8
2320,0.6053,23,38
2321,0.3284,22,67
2322,0.6512,28,43
2323,0.3107,32,103
2324,0.2258,21,93
2325,0.7241,21,29
2326,0.6667,2,3
2327,0.5405,20,37
2328,0.625,5,8
2329,0.6,3,5
2330,0.48,36,75
2331,0.3077,12,39
2332,0.5,25,50
2333,0.9474,36,38
2334,0.0,0,1
2335,0.7619,16,21
2336,0.8,4,5
2337,0.7797,46,59
2338,0.5,14,28
2339,0.381,8,21
2340,0.6667,2,3
2341,0.5185,28,54
2342,0.8889,8,9
2343,0.9512,39,41
2344,0.6912,94,136
2345,0.8889,8,9
2346,0.5,13,26
2347,1.0,10,10
2348,0.6667,4,6
2349,0.8395,136,162
2350,0.4928,34,69
2351,0.7391,17,23
2352,0.549,56,102
2353,0.9167,11,12
2354,0.6829,28,41
2355,0.3784,14,37
2356,0.75,6,8
2357,0.6087,14,23
2358,0.3684,14,38
2359,0.4783,11,23
2360,0.5306,26,49
2361,0.3107,32,103
2362,0.2742,17,62
2363,0.35,7,20
2364,0.5769,15,26
2365,0.6,12,20
2366,0.7619,32,42
2367,0.5763,34,59
2368,0.6212,41,66
2369,1.0,1,1
2370,0.5472,29,53
2371,0.3577,44,123
2372,0.6286,22,35
2373,0.6364,21,33
2374,0.2628,36,137
2375,1.0,2,2
2376,0.8571,6,7
2377,0.7333,11,15
2378,0.6304,145,230
2379,0.5,3,6
2380,0.5281,47,89
2381,0.8889,8,9
2382,0.4902,25,51
2383,0.9333,14,15
2384,0.6842,13,19
2385,0.5769,15,26
2386,0.51,51,100
2387,0.38,19,50
2388,0.2059,7,34
2389,0.5,24,48
2390,0.35,7,20
2391,1.0,8,8
2392,0.7222,13,18
2393,0.8929,25,28
2394,0.6875,22,32
2395,0.7647,39,51
2396,0.5,15,30
2397,0.7627,180,236
2398,0.3592,51,142
2399,0.3143,22,70
2400,0.6364,7,11
2401,0.3333,1,3
2402,1.0,12,12
2403,0.4444,4,9
2404,0.4074,11,27
2405,0.8824,15,17
2406,0.3611,26,72
2407,0.8571,12,14
2408,1.0,12,12
2409,0.3797,60,158
2410,0.7143,15,21
2411,0.3333,1,3
2412,0.7662,59,77
2413,0.2581,8,31
2414,0.75,3,4
2415,0.6667,4,6
2416,0.3636,4,11
2417,0.625,10,16
2418,1.0,2,2
2419,0.6383,30,47
2420,0.8154,53,65
2421,1.0,7,7
2422,0.3103,9,29
2423,0.9545,21,22
2424,0.8906,171,192
2425,1.0,4,4
2426,0.381,8,21
2427,0.8033,49,61
2428,0.873,55,63
2429,0.6471,22,34
2430,0.4194,104,248
2431,0.8,8,10
2432,0.4857,17,35
2433,0.5143,54,105
2434,0.625,5,8
2435,0.8571,6,7
2436,0.8261,38,46
2437,0.3684,14,38
2438,0.4545,5,11
2439,0.6818,15,22
2440,0.6667,4,6
2441,0.7778,14,18
2442,0.6,3,5
2443,0.7442,32,43
2444,0.2838,21,74
2445,0.7143,15,21
2447,0.7895,15,19
2448,0.6,3,5
2449,0.0,0,1
2450,0.85,17,20
2451,0.3929,22,56
2452,0.3846,5,13
2453,0.6667,2,3
2454,0.7541,46,61
2455,0.2857,2,7
2456,0.8333,10,12
2457,0.0,0,6
2458,1.0,6,6
2459,0.5,23,46
2460,0.4286,3,7
2461,0.6667,2,3
2462,0.3542,17,48
2463,1.0,6,6
2464,0.7778,14,18
2465,0.697,23,33
2466,0.5,5,10
2467,0.8,8,10
2468,0.8387,52,62
2469,1.0,20,20
2470,0.7073,29,41
2472,0.7021,33,47
2473,0.5,5,10
2474,0.8182,27,33
2475,0.85,17,20
2476,0.5522,37,67
2477,0.4872,38,78
2478,1.0,7,7
2479,1.0,2,2
2480,0.6667,4,6
2481,0.5,24,48
2482,0.8125,13,16
2483,0.55,44,80
2484,0.5115,67,131
2485,0.3333,2,6
2486,0.4074,11,27
2487,0.381,16,42
2488,0.6812,47,69
2489,0.3333,2,6
